LMP,Load,Temp,,,,LMP(S),Load(S),LMP(S),,LMP(O),Load(O),Temp(O)
21.72,41.77,24.02,,,,,,,,,,
21.5,41.77,24.02,,,,,,,,,,
21.76,42.74,23.91,,,,,,,,,,
21.45,42.74,23.91,,,,,,,,,,
21.25,42.74,23.78,,,,,,,,,,
21.35,42.74,23.78,,,,,,,,,,
25.7,44.63,23.64,,,,,,,,,,
23.85,44.63,23.64,,,,,,,,,,
27.55,44.63,23.47,,,,,,,,,,
28.23,44.63,23.47,,,,,,,,,,
32.66,46.59,23.3,,,,,,,,,,
32.9,46.59,23.3,,,,,,,,,,
37.69,46.59,23.09,,,,,,,,,,
34.44,46.59,23.09,,,,,,,,,,
32.08,48.56,22.89,,,,,,,,,,
30.84,48.56,22.89,,,,,,,,,,
28.64,48.56,22.66,,,,,,,,,,
29.13,48.56,22.66,,,,,,,,,,
32.83,50.62,22.45,,,,,,,,,,
30.87,50.62,22.45,,,,,,,,,,
31.22,50.62,22.2,,,,,,,,,,
32.8,50.62,22.2,,,,,,,,,,
36.27,52.79,21.94,,,,,,,,,,
31.17,52.79,21.94,,,,,,,,,,
30.07,52.79,21.67,,,,,,,,,,
30.36,52.79,21.67,,,,,,,,,,
31.28,54.58,21.38,,,,,,,,,,
32.31,54.58,21.38,,,,,,,,,,
31.65,54.58,21.1,,,,,,,,,,
32.67,54.58,21.1,,,,,,,,,,
30.9,55.81,20.81,,,,,,,,,,
31.23,55.81,20.81,,,,,,,,,,
36.48,55.81,20.69,,,,,,,,,,
31.79,55.81,20.69,,,,,,,,,,
27.12,56.6,20.57,,,,,,,,,,
29.39,56.6,20.57,,,,,,,,,,
31.48,56.6,20.42,,,,,,,,,,
29.68,56.6,20.42,,,,,,,,,,
23.63,56.88,20.29,,,,,,,,,,
24.35,56.88,20.29,,,,,,,,,,
25.78,56.88,20.2,,,,,,,,,,
27.21,56.88,20.2,,,,,,,,,,
27.6,56.76,20.11,,,,,,,,,,
29.31,56.76,20.11,,,,,,,,,,
28.59,56.76,20.11,,,,,,,,,,
28.88,56.76,20.11,,,,,,,,,,
28.57,56.54,20.12,,,,,,,,,,
27.82,56.54,20.12,,,,,,,,,,
27.91,56.54,20.23,,,,,,,,,,
28.44,56.54,20.23,,,,,,,,,,
26.95,56.3,20.34,,,,,,,,,,
25.81,56.3,20.34,,,,,,,,,,
26.27,56.3,20.59,,,,,,,,,,
24.76,56.3,20.59,,,,,,,,,,
23.93,56.04,20.84,,,,,,,,,,
26.51,56.04,20.84,,,,,,,,,,
32.23,56.04,21.06,,,,,,,,,,
32.1,56.04,21.06,,,,,,,,,,
31.06,55.77,21.28,,,,,,,,,,
34.03,55.77,21.28,,,,,,,,,,
35.02,55.77,21.39,,,,,,,,,,
29.24,55.77,21.39,,,,,,,,,,
27.56,54.98,21.49,,,,,,,,,,
29.88,54.98,21.49,,,,,,,,,,
30.12,54.98,21.46,,,,,,,,,,
29.29,54.98,21.46,,,,,,,,,,
28.22,53.74,21.42,,,,,,,,,,
30.08,53.74,21.42,,,,,,,,,,
26.24,53.74,21.26,,,,,,,,,,
25.6,53.74,21.26,,,,,,,,,,
25.25,51.4,21.1,,,,,,,,,,
25.28,51.4,21.1,,,,,,,,,,
24.16,51.4,20.78,,,,,,,,,,
23.72,51.4,20.78,,,,,,,,,,
23.88,48.56,20.49,,,,,,,,,,
24.35,48.56,20.49,,,,,,,,,,
23.67,48.56,19.98,,,,,,,,,,
22.81,48.56,19.98,,,,,,,,,,
22.59,46.09,19.45,,,,,,,,,,
23.39,46.09,19.45,,,,,,,,,,
23.03,46.09,19.45,,,,,,,,,,
32.8,39.35,23.58,,,,,,,,,,
33.21,37.67,22.35,,,,,,,,,,
38.25,37.67,22.35,,,,,,,,,,
37.27,37.67,21.73,,,,,,,,,,
36.02,37.67,21.73,,,,,,,,,,
34.28,36.62,21.11,,,,,,,,,,
40.79,36.62,21.11,,,,,,,,,,
36.36,36.62,20.7,,,,,,,,,,
38.18,36.62,20.7,,,,,,,,,,
42.62,36.02,20.33,,,,,,,,,,
37.76,36.02,20.33,,,,,,,,,,
36.67,36.02,20.03,,,,,,,,,,
36.1,36.02,20.03,,,,,,,,,,
34,35.83,19.76,,,,,,,,,,
34.22,35.83,19.76,,,,,,,,,,
35.45,35.83,19.52,,,,,,,,,,
40.08,35.83,19.52,,,,,,,,,,
33.71,36.14,19.29,,,,,,,,,,
32.3,36.14,19.29,,,,,,,,,,
33.58,36.14,19.11,,,,,,,,,,
33.04,36.14,19.11,,,,,,,,,,
48.33,37.15,18.93,,,,,,,,,,
39.95,37.15,18.93,,,,,,,,,,
52.67,37.15,18.76,,,,,,,,,,
55.31,37.15,18.76,,,,,,,,,,
75.55,39.55,18.6,,,,,,,,,,
66.34,39.55,18.6,,,,,,,,,,
71.82,39.55,18.4,,,,,,,,,,
67.85,39.55,18.4,,,,,,,,,,
57.29,41.86,18.22,,,,,,,,,,
44.94,41.86,18.22,,,,,,,,,,
39.14,41.86,18.02,,,,,,,,,,
39.25,41.86,18.02,,,,,,,,,,
49.12,43.63,17.83,,,,,,,,,,
42.6,43.63,17.83,,,,,,,,,,
41.82,43.63,17.61,,,,,,,,,,
57.58,43.63,17.61,,,,,,,,,,
71.38,45.3,17.4,,,,,,,,,,
56.33,45.3,17.4,,,,,,,,,,
51.58,45.3,17.22,,,,,,,,,,
52.02,45.3,17.22,,,,,,,,,,
53.48,46.59,17.02,,,,,,,,,,
50.91,46.59,17.02,,,,,,,,,,
49.4,46.59,16.84,,,,,,,,,,
46.26,46.59,16.84,,,,,,,,,,
41.76,47.33,16.64,,,,,,,,,,
40.5,47.33,16.64,,,,,,,,,,
39.28,47.33,16.73,,,,,,,,,,
40.4,47.33,16.73,,,,,,,,,,
37.14,47.56,16.8,,,,,,,,,,
37.01,47.56,16.8,,,,,,,,,,
34.11,47.56,17.32,,,,,,,,,,
30.36,47.56,17.32,,,,,,,,,,
26.29,47.66,17.82,,,,,,,,,,
25.4,47.66,17.82,,,,,,,,,,
27.04,47.66,18.88,,,,,,,,,,
28.46,47.66,18.88,,,,,,,,,,
26.56,47.66,19.95,,,,,,,,,,
24.23,47.66,19.95,,,,,,,,,,
21.76,47.66,21.1,,,,,,,,,,
23.59,47.66,21.1,,,,,,,,,,
24.98,47.75,22.2,,,,,,,,,,
23.95,47.75,22.2,,,,,,,,,,
28.29,47.75,23.25,,,,,,,,,,
32.47,47.75,23.25,,,,,,,,,,
35.86,48.14,24.32,,,,,,,,,,
41.44,48.14,24.32,,,,,,,,,,
46.57,48.14,25.03,,,,,,,,,,
45.28,48.14,25.03,,,,,,,,,,
40.24,48.91,25.75,,,,,,,,,,
44.91,48.91,25.75,,,,,,,,,,
59.92,48.91,26.17,,,,,,,,,,
62.87,48.91,26.17,,,,,,,,,,
44.06,49.42,26.61,,,,,,,,,,
50.38,49.42,26.61,,,,,,,,,,
48.68,49.42,26.79,,,,,,,,,,
45.78,49.42,26.79,,,,,,,,,,
41.31,49.3,26.97,,,,,,,,,,
45.42,49.3,26.97,,,,,,,,,,
41.44,49.3,26.91,,,,,,,,,,
38.74,49.3,26.91,,,,,,,,,,
38.26,48.62,26.88,,,,,,,,,,
36.52,48.62,26.88,,,,,,,,,,
35.87,48.62,26.59,,,,,,,,,,
31.98,48.62,26.59,,,,,,,,,,
35.46,46.92,26.31,,,,,,,,,,
37.66,46.92,26.31,,,,,,,,,,
35.04,46.92,25.76,,,,,,,,,,
31.32,46.92,25.76,,,,,,,,,,
29.81,44.48,25.21,,,,,,,,,,
34.29,44.48,25.21,,,,,,,,,,
32.08,44.48,24.33,,,,,,,,,,
27.03,44.48,24.33,,,,,,,,,,
27.13,42.16,23.47,,,,,,,,,,
27.2,42.16,23.47,,,,,,,,,,
27.61,42.16,23.47,,,,,,,,,,
20.82,33.92,26.69,,,,,,,,,,
20.26,32.62,24.3,,,,,,,,,,
20.21,32.62,24.3,,,,,,,,,,
20.13,32.62,23.53,,,,,,,,,,
19.9,32.62,23.53,,,,,,,,,,
18.58,32.1,22.77,,,,,,,,,,
18.66,32.1,22.77,,,,,,,,,,
19.18,32.1,22.33,,,,,,,,,,
19,32.1,22.33,,,,,,,,,,
20.37,32.22,21.9,,,,,,,,,,
19.42,32.22,21.9,,,,,,,,,,
19.18,32.22,21.49,,,,,,,,,,
18.64,32.22,21.49,,,,,,,,,,
19.41,33.45,21.04,,,,,,,,,,
19.82,33.45,21.04,,,,,,,,,,
20.49,33.45,20.63,,,,,,,,,,
20.38,33.45,20.63,,,,,,,,,,
22.88,36.83,20.21,,,,,,,,,,
23.36,36.83,20.21,,,,,,,,,,
26.08,36.83,19.8,,,,,,,,,,
25.65,36.83,19.8,,,,,,,,,,
36.92,42.18,19.38,,,,,,,,,,
35.26,42.18,19.38,,,,,,,,,,
51.48,42.18,19.01,,,,,,,,,,
56.73,42.18,19.01,,,,,,,,,,
58.16,44.74,18.65,,,,,,,,,,
53.13,44.74,18.65,,,,,,,,,,
53.07,44.74,18.27,,,,,,,,,,
47.23,44.74,18.27,,,,,,,,,,
43.12,44.94,17.86,,,,,,,,,,
35.66,44.94,17.86,,,,,,,,,,
32.88,44.94,17.47,,,,,,,,,,
33.54,44.94,17.47,,,,,,,,,,
39.34,45.31,17.07,,,,,,,,,,
36.3,45.31,17.07,,,,,,,,,,
33.74,45.31,16.68,,,,,,,,,,
36.84,45.31,16.68,,,,,,,,,,
43.07,46.36,16.27,,,,,,,,,,
36.48,46.36,16.27,,,,,,,,,,
38.15,46.36,15.91,,,,,,,,,,
35.8,46.36,15.91,,,,,,,,,,
36.03,47.5,15.55,,,,,,,,,,
36.11,47.5,15.55,,,,,,,,,,
38.4,47.5,15.21,,,,,,,,,,
36.21,47.5,15.21,,,,,,,,,,
33.27,48.65,14.86,,,,,,,,,,
32.29,48.65,14.86,,,,,,,,,,
35.54,48.65,15,,,,,,,,,,
33.69,48.65,15,,,,,,,,,,
30.71,50.12,15.13,,,,,,,,,,
26.04,50.12,15.13,,,,,,,,,,
31.75,50.12,16.1,,,,,,,,,,
23.58,50.12,16.1,,,,,,,,,,
19.42,51.18,17.05,,,,,,,,,,
20.83,51.18,17.05,,,,,,,,,,
20.26,51.18,18.15,,,,,,,,,,
21.69,51.18,18.15,,,,,,,,,,
24.96,51.87,19.23,,,,,,,,,,
24.58,51.87,19.23,,,,,,,,,,
26.8,51.87,20.3,,,,,,,,,,
28.03,51.87,20.3,,,,,,,,,,
25.04,52.29,21.37,,,,,,,,,,
29.23,52.29,21.37,,,,,,,,,,
27.29,52.29,22.18,,,,,,,,,,
27.29,52.29,22.18,,,,,,,,,,
26.04,51.65,23,,,,,,,,,,
34.1,51.65,23,,,,,,,,,,
35.22,51.65,23.65,,,,,,,,,,
33.56,51.65,23.65,,,,,,,,,,
27.35,49.65,24.28,,,,,,,,,,
31.56,49.65,24.28,,,,,,,,,,
34.12,49.65,24.79,,,,,,,,,,
38.23,49.65,24.79,,,,,,,,,,
35.06,47.89,25.29,,,,,,,,,,
40.8,47.89,25.29,,,,,,,,,,
40.33,47.89,25.62,,,,,,,,,,
41.92,47.89,25.62,,,,,,,,,,
42.81,47.23,25.95,,,,,,,,,,
41.56,47.23,25.95,,,,,,,,,,
35.75,47.23,26.09,,,,,,,,,,
31.11,47.23,26.09,,,,,,,,,,
32.24,44.97,26.21,,,,,,,,,,
29.87,44.97,26.21,,,,,,,,,,
26.34,44.97,26.16,,,,,,,,,,
23.75,44.97,26.16,,,,,,,,,,
23.93,41.07,26.09,,,,,,,,,,
25.66,41.07,26.09,,,,,,,,,,
21.95,41.07,25.89,,,,,,,,,,
20.37,41.07,25.89,,,,,,,,,,
20.3,37.18,25.71,,,,,,,,,,
20,37.18,25.71,,,,,,,,,,
19.38,37.18,25.13,,,,,,,,,,
16.76,37.18,25.13,,,,,,,,,,
17.69,34.4,24.56,,,,,,,,,,
17.64,34.4,24.56,,,,,,,,,,
16.97,34.4,24.56,,,,,,,,,,
21.45,35.9,25.6,,,,,,,,,,
20.96,34.29,24.18,,,,,,,,,,
21.87,34.29,24.18,,,,,,,,,,
20.98,34.29,23.67,,,,,,,,,,
20.12,34.29,23.67,,,,,,,,,,
19.45,33.34,23.18,,,,,,,,,,
20.63,33.34,23.18,,,,,,,,,,
19.33,33.34,22.89,,,,,,,,,,
19.31,33.34,22.89,,,,,,,,,,
20.64,32.95,22.6,,,,,,,,,,
19.72,32.95,22.6,,,,,,,,,,
19.36,32.95,22.4,,,,,,,,,,
19.02,32.95,22.4,,,,,,,,,,
19.38,33.23,22.19,,,,,,,,,,
20.12,33.23,22.19,,,,,,,,,,
20.99,33.23,22.02,,,,,,,,,,
21.34,33.23,22.02,,,,,,,,,,
21.57,34.66,21.83,,,,,,,,,,
21.85,34.66,21.83,,,,,,,,,,
23.21,34.66,21.68,,,,,,,,,,
22.85,34.66,21.68,,,,,,,,,,
30.72,37.31,21.48,,,,,,,,,,
28.82,37.31,21.48,,,,,,,,,,
37.73,37.31,21.28,,,,,,,,,,
37.98,37.31,21.28,,,,,,,,,,
41.87,39.43,21.09,,,,,,,,,,
39.9,39.43,21.09,,,,,,,,,,
42.23,39.43,20.86,,,,,,,,,,
37.05,39.43,20.86,,,,,,,,,,
36.15,40.92,20.63,,,,,,,,,,
33.48,40.92,20.63,,,,,,,,,,
31.26,40.92,20.39,,,,,,,,,,
32.7,40.92,20.39,,,,,,,,,,
39.96,42.64,20.14,,,,,,,,,,
36.71,42.64,20.14,,,,,,,,,,
37.31,42.64,19.87,,,,,,,,,,
44.73,42.64,19.87,,,,,,,,,,
47.18,44.64,19.58,,,,,,,,,,
40.72,44.64,19.58,,,,,,,,,,
40.4,44.64,19.29,,,,,,,,,,
39.7,44.64,19.29,,,,,,,,,,
40.52,46.37,18.99,,,,,,,,,,
42.59,46.37,18.99,,,,,,,,,,
43.42,46.37,18.69,,,,,,,,,,
45.46,46.37,18.69,,,,,,,,,,
41.85,47.66,18.39,,,,,,,,,,
44.36,47.66,18.39,,,,,,,,,,
52.26,47.66,18.29,,,,,,,,,,
54.91,47.66,18.29,,,,,,,,,,
67.47,48.64,18.19,,,,,,,,,,
84.24,48.64,18.19,,,,,,,,,,
109.07,48.64,18.41,,,,,,,,,,
129.89,48.64,18.41,,,,,,,,,,
115.05,49.34,18.62,,,,,,,,,,
156.23,49.34,18.62,,,,,,,,,,
200.28,49.34,18.79,,,,,,,,,,
253.4,49.34,18.79,,,,,,,,,,
253.82,49.63,18.95,,,,,,,,,,
262.91,49.63,18.95,,,,,,,,,,
271.1,49.63,19.28,,,,,,,,,,
304.1,49.63,19.28,,,,,,,,,,
242.19,49.85,19.59,,,,,,,,,,
292.84,49.85,19.59,,,,,,,,,,
251.04,49.85,19.87,,,,,,,,,,
228.32,49.85,19.87,,,,,,,,,,
158.49,50.05,20.13,,,,,,,,,,
143.98,50.05,20.13,,,,,,,,,,
117.23,50.05,20.46,,,,,,,,,,
86.33,50.05,20.46,,,,,,,,,,
52.84,50.02,20.79,,,,,,,,,,
50.41,50.02,20.79,,,,,,,,,,
60.13,50.02,21.04,,,,,,,,,,
56.65,50.02,21.04,,,,,,,,,,
46.6,49.95,21.31,,,,,,,,,,
50.96,49.95,21.31,,,,,,,,,,
53.36,49.95,21.43,,,,,,,,,,
49.83,49.95,21.43,,,,,,,,,,
43.47,49.72,21.54,,,,,,,,,,
44.04,49.72,21.54,,,,,,,,,,
39.52,49.72,21.51,,,,,,,,,,
36.5,49.72,21.51,,,,,,,,,,
37.61,48.25,21.46,,,,,,,,,,
37.06,48.25,21.46,,,,,,,,,,
32.34,48.25,21.28,,,,,,,,,,
29.56,48.25,21.28,,,,,,,,,,
31.34,45.63,21.11,,,,,,,,,,
32.14,45.63,21.11,,,,,,,,,,
29.16,45.63,20.84,,,,,,,,,,
26.8,45.63,20.84,,,,,,,,,,
26.71,42.62,20.57,,,,,,,,,,
28.42,42.62,20.57,,,,,,,,,,
26.4,42.62,20.06,,,,,,,,,,
22.6,42.62,20.06,,,,,,,,,,
22.69,40.2,19.53,,,,,,,,,,
22.85,40.2,19.53,,,,,,,,,,
22.16,40.2,19.53,,,,,,,,,,
35.09,38.81,23.66,,,,,,,,,,
34.92,37.18,21.74,,,,,,,,,,
38.29,37.18,21.74,,,,,,,,,,
38.76,37.18,20.99,,,,,,,,,,
37.36,37.18,20.99,,,,,,,,,,
35.35,36.12,20.25,,,,,,,,,,
40.75,36.12,20.25,,,,,,,,,,
38.3,36.12,19.89,,,,,,,,,,
39.49,36.12,19.89,,,,,,,,,,
41.1,35.48,19.53,,,,,,,,,,
37.73,35.48,19.53,,,,,,,,,,
36.87,35.48,19.26,,,,,,,,,,
35.57,35.48,19.26,,,,,,,,,,
34.41,35.53,18.99,,,,,,,,,,
34.03,35.53,18.99,,,,,,,,,,
34.85,35.53,18.76,,,,,,,,,,
38.66,35.53,18.76,,,,,,,,,,
35.44,36.7,18.55,,,,,,,,,,
32.99,36.7,18.55,,,,,,,,,,
34.87,36.7,18.35,,,,,,,,,,
33.61,36.7,18.35,,,,,,,,,,
44.37,38.66,18.13,,,,,,,,,,
39.74,38.66,18.13,,,,,,,,,,
47.93,38.66,18.01,,,,,,,,,,
50.41,38.66,18.01,,,,,,,,,,
60.33,39.56,17.91,,,,,,,,,,
49.15,39.56,17.91,,,,,,,,,,
50.29,39.56,17.79,,,,,,,,,,
43.83,39.56,17.79,,,,,,,,,,
43.56,40.73,17.65,,,,,,,,,,
37.28,40.73,17.65,,,,,,,,,,
35.29,40.73,17.53,,,,,,,,,,
35.4,40.73,17.53,,,,,,,,,,
40.69,42.89,17.41,,,,,,,,,,
39.88,42.89,17.41,,,,,,,,,,
38.51,42.89,17.27,,,,,,,,,,
50.96,42.89,17.27,,,,,,,,,,
63.17,45.32,17.15,,,,,,,,,,
51.25,45.32,17.15,,,,,,,,,,
45.32,45.32,17.04,,,,,,,,,,
47.01,45.32,17.04,,,,,,,,,,
50.66,47.41,16.94,,,,,,,,,,
51.09,47.41,16.94,,,,,,,,,,
49.18,47.41,16.89,,,,,,,,,,
45.91,47.41,16.89,,,,,,,,,,
41.69,49.06,16.81,,,,,,,,,,
43.59,49.06,16.81,,,,,,,,,,
52.11,49.06,17.24,,,,,,,,,,
43.06,49.06,17.24,,,,,,,,,,
35.12,50.41,17.67,,,,,,,,,,
30.41,50.41,17.67,,,,,,,,,,
34.87,50.41,18.56,,,,,,,,,,
25.56,50.41,18.56,,,,,,,,,,
20.22,51.26,19.46,,,,,,,,,,
20.06,51.26,19.46,,,,,,,,,,
20.21,51.26,20.13,,,,,,,,,,
24.46,51.26,20.13,,,,,,,,,,
23.38,51.86,20.79,,,,,,,,,,
21.36,51.86,20.79,,,,,,,,,,
22.78,51.86,21.5,,,,,,,,,,
28.56,51.86,21.5,,,,,,,,,,
26.82,52.24,22.18,,,,,,,,,,
31.25,52.24,22.18,,,,,,,,,,
31.6,52.24,22.56,,,,,,,,,,
34.27,52.24,22.56,,,,,,,,,,
35.84,51.76,22.97,,,,,,,,,,
41.83,51.76,22.97,,,,,,,,,,
42.8,51.76,23.39,,,,,,,,,,
39.61,51.76,23.39,,,,,,,,,,
35.11,49.88,23.82,,,,,,,,,,
39.18,49.88,23.82,,,,,,,,,,
47.13,49.88,24.2,,,,,,,,,,
52.57,49.88,24.2,,,,,,,,,,
45.48,47.84,24.61,,,,,,,,,,
57.16,47.84,24.61,,,,,,,,,,
61.26,47.84,24.85,,,,,,,,,,
58.85,47.84,24.85,,,,,,,,,,
51.07,46.89,25.11,,,,,,,,,,
47.77,46.89,25.11,,,,,,,,,,
41.21,46.89,25.23,,,,,,,,,,
36.46,46.89,25.23,,,,,,,,,,
37.23,44.75,25.35,,,,,,,,,,
36.75,44.75,25.35,,,,,,,,,,
31.71,44.75,25.35,,,,,,,,,,
29.83,44.75,25.35,,,,,,,,,,
31.33,41.43,25.34,,,,,,,,,,
33.13,41.43,25.34,,,,,,,,,,
29.55,41.43,25.34,,,,,,,,,,
27.36,41.43,25.34,,,,,,,,,,
26.59,38.03,25.37,,,,,,,,,,
28.13,38.03,25.37,,,,,,,,,,
25.99,38.03,25.31,,,,,,,,,,
22.65,38.03,25.31,,,,,,,,,,
23.1,35.39,25.27,,,,,,,,,,
24.5,35.39,25.27,,,,,,,,,,
24.78,35.39,25.27,,,,,,,,,,
24.05,46.09,26.67,,,,,,,,,,
24.12,44.03,25.78,,,,,,,,,,
24.39,44.03,25.78,,,,,,,,,,
24.25,44.03,25.34,,,,,,,,,,
23.1,44.03,25.34,,,,,,,,,,
22.95,42.7,24.9,,,,,,,,,,
23.66,42.7,24.9,,,,,,,,,,
23.03,42.7,24.67,,,,,,,,,,
22.52,42.7,24.67,,,,,,,,,,
24.18,41.93,24.44,,,,,,,,,,
22.96,41.93,24.44,,,,,,,,,,
22.54,41.93,24.3,,,,,,,,,,
22.35,41.93,24.3,,,,,,,,,,
22.57,41.83,24.17,,,,,,,,,,
22.64,41.83,24.17,,,,,,,,,,
22.62,41.83,24.05,,,,,,,,,,
22.54,41.83,24.05,,,,,,,,,,
22.55,42.74,23.93,,,,,,,,,,
22.1,42.74,23.93,,,,,,,,,,
21.85,42.74,23.8,,,,,,,,,,
21.96,42.74,23.8,,,,,,,,,,
26.43,44.51,23.66,,,,,,,,,,
24.32,44.51,23.66,,,,,,,,,,
27.98,44.51,23.48,,,,,,,,,,
28.68,44.51,23.48,,,,,,,,,,
33.46,46.4,23.31,,,,,,,,,,
33.49,46.4,23.31,,,,,,,,,,
38.49,46.4,23.1,,,,,,,,,,
34.98,46.4,23.1,,,,,,,,,,
32.52,48.41,22.89,,,,,,,,,,
31.26,48.41,22.89,,,,,,,,,,
29.03,48.41,22.66,,,,,,,,,,
29.55,48.41,22.66,,,,,,,,,,
33.32,50.54,22.44,,,,,,,,,,
31.37,50.54,22.44,,,,,,,,,,
31.74,50.54,22.18,,,,,,,,,,
33.7,50.54,22.18,,,,,,,,,,
37.6,52.77,21.92,,,,,,,,,,
32.02,52.77,21.92,,,,,,,,,,
30.59,52.77,21.64,,,,,,,,,,
30.96,52.77,21.64,,,,,,,,,,
32.1,54.6,21.34,,,,,,,,,,
33.09,54.6,21.34,,,,,,,,,,
32.27,54.6,21.06,,,,,,,,,,
33.18,54.6,21.06,,,,,,,,,,
31.32,55.85,20.77,,,,,,,,,,
31.65,55.85,20.77,,,,,,,,,,
37.05,55.85,20.65,,,,,,,,,,
32.16,55.85,20.65,,,,,,,,,,
27.13,56.64,20.53,,,,,,,,,,
29.42,56.64,20.53,,,,,,,,,,
31.57,56.64,20.37,,,,,,,,,,
29.47,56.64,20.37,,,,,,,,,,
23.23,56.92,20.24,,,,,,,,,,
23.85,56.92,20.24,,,,,,,,,,
25.27,56.92,20.13,,,,,,,,,,
26.99,56.92,20.13,,,,,,,,,,
27.28,56.81,20.03,,,,,,,,,,
28.79,56.81,20.03,,,,,,,,,,
28.01,56.81,20.03,,,,,,,,,,
28.6,56.81,20.03,,,,,,,,,,
28.41,56.6,20.03,,,,,,,,,,
27.57,56.6,20.03,,,,,,,,,,
27.97,56.6,20.14,,,,,,,,,,
28.65,56.6,20.14,,,,,,,,,,
27.36,56.35,20.25,,,,,,,,,,
26.22,56.35,20.25,,,,,,,,,,
26.75,56.35,20.5,,,,,,,,,,
25.23,56.35,20.5,,,,,,,,,,
24.35,56.06,20.77,,,,,,,,,,
26.9,56.06,20.77,,,,,,,,,,
32.7,56.06,21,,,,,,,,,,
32.67,56.06,21,,,,,,,,,,
31.65,55.74,21.24,,,,,,,,,,
34.88,55.74,21.24,,,,,,,,,,
35.88,55.74,21.36,,,,,,,,,,
29.75,55.74,21.36,,,,,,,,,,
27.71,54.93,21.47,,,,,,,,,,
30.12,54.93,21.47,,,,,,,,,,
30.38,54.93,21.46,,,,,,,,,,
29.57,54.93,21.46,,,,,,,,,,
28.27,53.68,21.44,,,,,,,,,,
30.23,53.68,21.44,,,,,,,,,,
26.35,53.68,21.29,,,,,,,,,,
25.73,53.68,21.29,,,,,,,,,,
25.4,51.33,21.14,,,,,,,,,,
25.45,51.33,21.14,,,,,,,,,,
24.34,51.33,20.84,,,,,,,,,,
23.9,51.33,20.84,,,,,,,,,,
24.02,48.5,20.56,,,,,,,,,,
24.48,48.5,20.56,,,,,,,,,,
23.77,48.5,20.07,,,,,,,,,,
22.94,48.5,20.07,,,,,,,,,,
22.71,46.03,19.56,,,,,,,,,,
23.61,46.03,19.56,,,,,,,,,,
23.28,46.03,19.56,,,,,,,,,,
21.98,33.91,29.3,,,,,,,,,,
20.97,32.59,26.77,,,,,,,,,,
20.99,32.59,26.77,,,,,,,,,,
21.31,32.59,25.92,,,,,,,,,,
20.78,32.59,25.92,,,,,,,,,,
19.2,32.08,25.09,,,,,,,,,,
19.03,32.08,25.09,,,,,,,,,,
19.93,32.08,24.59,,,,,,,,,,
19.52,32.08,24.59,,,,,,,,,,
21.11,32.23,24.12,,,,,,,,,,
19.85,32.23,24.12,,,,,,,,,,
19.59,32.23,23.63,,,,,,,,,,
18.99,32.23,23.63,,,,,,,,,,
19.85,33.6,23.12,,,,,,,,,,
20.11,33.6,23.12,,,,,,,,,,
20.73,33.6,22.61,,,,,,,,,,
20.33,33.6,22.61,,,,,,,,,,
23.24,37.29,22.11,,,,,,,,,,
23.81,37.29,22.11,,,,,,,,,,
26.71,37.29,21.61,,,,,,,,,,
26.44,37.29,21.61,,,,,,,,,,
38.86,43.04,21.09,,,,,,,,,,
36.71,43.04,21.09,,,,,,,,,,
55.3,43.04,20.62,,,,,,,,,,
61.55,43.04,20.62,,,,,,,,,,
61.73,45.53,20.16,,,,,,,,,,
57.07,45.53,20.16,,,,,,,,,,
57.26,45.53,19.67,,,,,,,,,,
50.32,45.53,19.67,,,,,,,,,,
45.12,45.66,19.15,,,,,,,,,,
37.45,45.66,19.15,,,,,,,,,,
34.27,45.66,18.64,,,,,,,,,,
35.29,45.66,18.64,,,,,,,,,,
42.03,46.11,18.13,,,,,,,,,,
38.3,46.11,18.13,,,,,,,,,,
34.99,46.11,17.62,,,,,,,,,,
37.7,46.11,17.62,,,,,,,,,,
44.89,47.29,17.1,,,,,,,,,,
36.88,47.29,17.1,,,,,,,,,,
39.21,47.29,16.63,,,,,,,,,,
35.84,47.29,16.63,,,,,,,,,,
36.11,48.57,16.17,,,,,,,,,,
36.39,48.57,16.17,,,,,,,,,,
39.12,48.57,15.74,,,,,,,,,,
36.66,48.57,15.74,,,,,,,,,,
32.81,49.89,15.28,,,,,,,,,,
31.73,49.89,15.28,,,,,,,,,,
35.07,49.89,15.37,,,,,,,,,,
34.03,49.89,15.37,,,,,,,,,,
30.12,51.62,15.45,,,,,,,,,,
25.03,51.62,15.45,,,,,,,,,,
31.37,51.62,16.42,,,,,,,,,,
22.82,51.62,16.42,,,,,,,,,,
17.07,52.82,17.38,,,,,,,,,,
19.12,52.82,17.38,,,,,,,,,,
18.82,52.82,18.45,,,,,,,,,,
20.22,52.82,18.45,,,,,,,,,,
24.14,53.62,19.52,,,,,,,,,,
23.35,53.62,19.52,,,,,,,,,,
26.21,53.62,20.57,,,,,,,,,,
27.18,53.62,20.57,,,,,,,,,,
24.25,54.09,21.65,,,,,,,,,,
28.84,54.09,21.65,,,,,,,,,,
26.83,54.09,22.43,,,,,,,,,,
27.1,54.09,22.43,,,,,,,,,,
25.92,53.33,23.24,,,,,,,,,,
34.38,53.33,23.24,,,,,,,,,,
36.21,53.33,23.9,,,,,,,,,,
34.57,53.33,23.9,,,,,,,,,,
27.44,50.97,24.54,,,,,,,,,,
31.74,50.97,24.54,,,,,,,,,,
33.83,50.97,25.09,,,,,,,,,,
37.17,50.97,25.09,,,,,,,,,,
